1,3.771657486229344
10,10.893865905848788
100,5.1745439469320065
1000,12.4
1001,6.0906221821460775
1002,5.114567526555387
1003,4.386746536877574
1004,2.9426877470355732
1005,5.184497816593886
1006,6.3099547511312215
1007,11.568086883876358
1008,5.622611464968153
1009,10.789518174133558
101,5.526406035665295
1010,7.137622149837133
1011,5.158847432582195
1012,8.857698961937716
1013,7.25
1014,9.119425173439048
1015,13.134401972872997
1016,11.389162561576354
1017,12.372269705603038
1018,13.958378970427162
1019,12.17412746585736
102,3.6996763754045308
1020,6.387079551521623
1021,6.920070011668612
1022,12.589108910891088
1023,-0.4030612244897959
1024,9.316501352569883
1025,9.096557890031292
1026,4.272403031654035
1027,12.52572347266881
1028,7.350294365012616
1029,12.74423710208562
103,3.5339842283139316
1030,6.596963123644252
1031,11.585030549898168
1032,8.132561132561133
1033,15.509045539613226
1034,3.015684153596539
1035,8.19608938547486
1036,3.306970509383378
1037,6.674109516214779
1038,4.798367738838214
1039,7.409716599190284
104,3.585397096498719
1040,7.161583387410772
1041,3.1745549283543206
1042,3.423849643551523
1043,9.8506600660066
1044,5.478620689655172
1045,2.6948228882833787
1046,11.387528868360278
1047,3.8229475766567753
1048,3.118918918918919
1049,10.111979166666666
105,2.7607287449392715
1050,8.761673151750973
1051,8.219541616405307
1052,2.8638132295719845
1053,6.621132516053707
1054,3.9211764705882355
1055,4.475029726516052
1056,9.659102121361618
1057,14.22437673130194
1058,10.47640791476408
1059,5.7612732095490715
106,6.054679637705468
1060,5.57541567695962
1061,7.290732120186204
1062,2.791036998436686
1063,9.846108140225788
1064,7.148499210110584
1065,4.131232548863183
1066,9.296969696969697
1067,1.6895556837853434
1068,7.532601235415237
1069,15.235746057420137
107,4.973480212158303
1070,5.359174311926606
1071,10.06182212581345
1072,8.394248608534323
1073,1.6555834378920953
1074,4.9826302729528535
1075,9.109248554913295
1076,10.40631364562118
1077,12.034123770965877
1078,7.892857142857143
1079,12.064819163926726
108,3.309734513274336
1080,13.557501904036558
1081,6.3725606150206975
1082,9.460829493087557
1083,4.56989247311828
1084,10.065771812080538
1085,9.617662612374405
1086,12.512245745122458
1087,10.008725157537567
1088,8.189374013677012
1089,7.783639596917605
109,7.181575433911883
1090,3.744927536231884
1091,11.863518758085382
1092,6.272316384180791
1093,9.780947255113025
1094,5.101758793969849
1095,8.609798775153106
1096,1.17196261682243
1097,4.9235423542354235
1098,6.702280912364946
1099,7.846005154639175
11,8.43095838587642
110,5.064381052080607
1100,2.9213817748659916
1101,3.571342200725514
1102,9.118956254796624
1103,1.9019189765458422
1104,3.1708749266001175
1105,9.045714285714286
1106,8.623015873015873
1107,11.455730337078652
1108,15.275247524752475
1109,6.62390243902439
111,4.2254063301967495
